thermal_efficiency_percent,net_specific_power_kw_per_kg
35.46726933080717,15853.278507946876
35.46843233096596,15845.825147905674
35.47669679752109,15827.58797297806
35.47978896728428,15818.107603251698
35.48268199781885,15810.553466341125
35.483526277209656,15808.486764985213
35.48501143903566,15800.530534545585
35.48941620593699,15792.745066233225
35.48970792361024,15792.271130781544
35.49412520899374,15778.55882907008
35.49421481831276,15765.449771835092
35.50116920330688,15746.751746018874
35.50374783751556,15743.36384014367
35.51000306563334,15736.701380912516
35.51246053474875,15729.849881781523
35.521231283252355,15701.824959115744
35.52359073964772,15699.128777089321
35.52402083392875,15697.916286412887
35.527863414822306,15687.301412159186
35.5452826720317,15636.057673510148
35.545880078911004,15633.373819126282
35.5472132714702,15630.495838340106
35.5496725012313,15626.622033601987
35.55386836928624,15613.95087372432
35.55868473381323,15601.668787425808
35.56252262578369,15590.760779031378
35.56282353056522,15580.22615050943
35.568252517659225,15571.214762185555
35.56952144636501,15548.917921733922
35.575115185143666,15547.067475109227
35.576629775685376,15542.999406061524
35.58361266368185,15530.906062767566
35.58639668138454,15508.667429516936
35.5942576351809,15497.822813936442
35.59639401521193,15495.450921599504
35.59859176077224,15488.286572253779
35.59969660100263,15482.220196043236
35.601387771901145,15475.831904323077
35.60278925934225,15471.391328682581
35.605679321269804,15458.970680077478
35.60826303280472,15449.549131970967
35.61888870621486,15432.398149019486
35.61950328527881,15426.081912643098
35.621452823418515,15422.743817018529
35.627086243517454,15410.24462093134
35.62755958320025,15395.43803514667
35.64065351571698,15352.759732127284
35.643358064492304,15331.884347076955
35.6466147278223,15331.459375565091
35.65750166673089,15323.86665985446
35.662398835371306,15309.729642497276
35.6662323406536,15298.260391014148
35.668038024786924,15294.090197779855
35.670750390409175,15286.847657780398
35.6727959383331,15276.494836385968
35.67688892903275,15268.274959509316
35.67692197558638,15266.478090636718
35.677262071309,15264.50376289306
35.68241213128575,15250.097138452458
35.68579386406455,15244.152094873087
35.686761248052484,15227.19093784306
35.69136685376551,15223.504310008107
35.6949679418609,15216.081012841149
35.69606967042456,15214.269994223758
35.70137610731485,15185.795941482653
35.70540140344319,15169.484227656634
35.71163498759829,15159.222290305031
35.718901544866696,15149.647084805581
35.719302298894256,15144.05129656158
35.721535184135504,15142.068173770585
35.72335077108926,15134.700956681714
35.729205274265205,15105.564703793909
35.73141006356412,15098.81578428264
35.739657780742725,15074.488124414554
35.74417736693027,15070.062140285687
35.74825253306687,15064.19666267706
35.748937806708454,15054.318502579676
35.75018613901891,15050.053077776216
35.751134698639866,15032.207822264867
35.751785356504094,15028.368805178357
35.7621296168768,15023.790088748105
35.76462819229113,15018.485970447202
35.76753122639535,15009.872560489732
35.76903691909156,15005.768769414684
35.771470784008194,14993.449549682451
35.773514342821436,14973.452573223232
35.78269763618785,14956.737745934002
35.789254779351424,14945.06340043436
35.79044998342885,14942.627313396957
35.79290916035273,14935.63258656957
35.79321607160659,14935.61261978696
35.79541053198393,14928.749215203965
35.7967383293897,14924.750729369061
35.798067237861844,14920.957506103176
35.802395303403664,14898.404352333855
35.80973003922335,14887.036821448799
35.81081142378142,14874.830986482322
35.811021731517954,14862.098316267842
35.819470473726746,14853.0967115034
35.82309937722117,14848.087895502915
35.82582738977555,14840.945155739319
35.82693168016548,14834.338865570911
35.82712692065415,14827.700220804038
35.840540578922116,14797.263476081644
35.849801290045335,14768.268564980426
35.85193322137927,14764.90166141248
35.85426524916399,14758.140174170116
35.85990424493498,14737.358107592287
35.86358196135109,14727.463759159175
35.86596877338181,14708.160301387445
35.869499035556366,14697.015948256188
35.875692429764975,14695.203405133907
35.87684679482692,14683.351823736237
35.8808788374158,14676.289330227159
35.88382961893671,14662.12438283294
35.8851610010924,14648.296252264498
35.88691279978436,14644.7618155808
35.89884573086158,14626.582135064302
35.904069790364815,14608.6876929904
35.90467116603554,14591.589796933642
35.90919858899918,14583.075912543361
35.91438731730725,14580.02100313355
35.916103473362504,14576.069561222934
35.91992501052844,14561.487260510881
35.924149292568934,14551.822496577835
35.92475073415198,14548.613109013339
35.926475375133684,14543.655354605455
35.92957484118646,14534.159517727938
35.9326852577586,14517.8278916755
35.93527919273568,14510.412730986262
35.93623308552411,14495.27320601011
35.94357242618121,14494.264734178378
35.94645609384402,14471.473735818
35.9481834779513,14467.558379315566
35.95704661933164,14454.327864411725
35.960342207238554,14443.046797548237
35.96440524739,14432.086349468262
35.96598689321605,14427.318294711531
35.96752018366161,14422.942857500348
35.969636129109624,14397.502010549295
35.97800642410118,14391.351470129559
35.97964730527906,14386.757558610268
35.984057298222844,14373.43953836908
35.98432632836271,14370.621977569903
35.98570908059499,14368.55918872003
35.98606533000521,14359.858455791966
35.99058683315348,14351.791165063456
35.99294746020487,14346.704697126563
35.99674540986697,14335.342555693987
36.0033746500367,14315.413750016605
36.00398975158601,14310.913052652657
36.00674262910395,14305.2750427567
36.00774122829134,14302.407519788097
36.00960280593536,14292.91328832344
36.01188600631363,14289.481254132133
36.01267389642665,14269.345580999054
36.018396202391486,14268.396334599638
36.02646007637787,14245.75484411508
36.027425646483366,14237.436487687955
36.03380309895873,14219.44187287244
36.036002685765354,14206.220902831923
36.04212645191542,14176.05438854308
36.04696631263366,14175.53361321342
36.05160846071537,14169.624108927881
36.053000868254685,14161.067144214903
36.062852753949656,14127.322838776685
36.063510889692736,14124.765581751006
36.06805184919065,14116.202059779791
36.06979688320441,14097.285879118683
36.074082131517265,14085.193663007454
36.07960355371371,14084.434561661641
36.08239128911422,14075.469118154
36.08326273401648,14072.805972156992
36.08641572238009,14063.59963020072
36.087226546305914,14060.915293495847
36.08824622271153,14054.041979092379
36.09049690769276,14050.634495895321
36.09297589669568,14042.025592608368
36.09492556781072,14037.464256332054
36.0989429600382,14016.927115884266
36.10105566268438,13998.157506164618
36.10419884726523,13984.056548354723
36.11047191147942,13975.997331996548
36.12059826689949,13958.32332606005
36.122258197510284,13948.31060358646
36.12543601303535,13922.916547905923
36.13349647235176,13918.298701713542
36.14018591975053,13886.25626713474
36.14390206191994,13866.951885217279
36.159901070171586,13832.460109746133
36.16296685227006,13826.245186867083
36.165316209595225,13819.00649020358
36.166531983631586,13816.3794891763
36.1703035201752,13797.130728770115
36.172031380999606,13794.897484700487
36.176720990001435,13784.291058701483
36.17680464644338,13778.46495576513
36.18133845334043,13763.48099781721
36.18379082029937,13758.407736238778
36.187580960909706,13750.84579802315
36.19281519331247,13726.959864440321
36.19991071947002,13709.274388549058
36.20163484740237,13705.91103008414
36.21021559831151,13680.261224453
36.217374280345815,13656.774752870426
36.21825866142928,13650.033167528116
36.21915261725912,13643.737954347362
36.22191356268335,13642.67923800176
36.222789729288266,13640.683085256516
36.225219330063354,13632.598032274023
36.23157448675312,13612.76987222884
36.231640617468344,13593.886084451133
36.232576971393364,13593.421040375317
36.24012804202003,13586.173448904681
36.24087102837118,13562.124824647808
36.24620083046763,13541.917733179134
36.256686799919905,13533.812045325007
36.266791703273945,13501.789111596632
36.273317381707336,13460.121904533115
36.275891017355846,13440.672147217836
36.279030076199106,13418.876991179359
36.28350456481309,13418.71689961092
36.29496843595467,13412.117636251
36.29632486403829,13382.072003272764
36.30270215643468,13376.969338138206
36.31465490310769,13345.14231134962
36.31622004225189,13321.191737414185
36.32355915934397,13310.56861209093
36.328342861990954,13303.202344051298
36.328991358881865,13299.735396273234
36.33070490455375,13295.490242885196
36.33414640921955,13283.441779179188
36.335093134414535,13283.00909002742
36.33607525886703,13275.538417855925
36.34240411062327,13259.405809189619
36.343773386257304,13243.608395219702
36.34433578186076,13237.905235835722
36.348400606400766,13235.248608501337
36.3504689713509,13222.350132938154
36.35401091104649,13220.220069774825
36.35690604226104,13212.834830160049
36.3571932334992,13201.015240053046
36.36907432264575,13165.591429002563
36.369601106471485,13158.812598774724
36.37506087378725,13150.38965000166
36.3759751512667,13141.161487281375
36.38504811692305,13121.5930069782
36.39565424001868,13083.387040993844
36.39852356947581,13074.039300732251
36.40655051847401,13042.242499675338
36.40777120640146,13023.19338948535
36.42106226741956,13000.138528178972
36.423456375639205,12995.906696196678
36.42366953615376,12988.198165288668
36.4268233296692,12983.295977533699
36.43331527800494,12962.350700827481
36.43530140412475,12953.079046146722
36.43752184881891,12936.165060663327
36.44465906593325,12925.629637191292
36.44751870575928,12901.68870922627
36.45153878390781,12901.661324064242
36.452764310351895,12885.880770846199
36.45649315204298,12883.888006706638
36.45793097037507,12875.077018697326
36.460099028217414,12854.698218308797
36.464311389831764,12852.49136521554
36.468979895246015,12843.074137700378
36.47334504983517,12824.298653939511
36.475725575956695,12810.926530051964
36.48114981379507,12799.878894444282
36.48802595281535,12780.665370675748
36.48870415170934,12779.730619084497
36.4923848371473,12752.975114190083
36.49515940594647,12747.995788049997
36.49743528426333,12745.860249200654
36.50549629264188,12712.673603119752
36.50833271029181,12707.755305911378
36.50877251585886,12686.878258489774
36.5157848885476,12685.746124445644
36.516771667590675,12679.213775855327
36.51859445016695,12671.642767845447
36.52110014221967,12664.03209901055
36.52161011157579,12643.224159133362
36.524929023959615,12639.597081061374
36.525573964157445,12638.09425764779
36.53198099059786,12635.09295750027
36.53337184533232,12630.283960299108
36.537893428930154,12614.236141250245
36.53830181225239,12607.910286263252
36.54233861092524,12599.925750231827
36.548822173139946,12569.285529055083
36.55058298428525,12567.70837397362
36.55337685544941,12561.612504743185
36.555205086065904,12556.595952096748
36.55599258982461,12553.927956384474
36.56522312548317,12519.585085591236
36.574547824669715,12489.919683477598
36.57510437745348,12486.884263845668
36.577611750740225,12478.767105822788
36.578628265405705,12476.380204107545
36.58096952152864,12467.95561429117
36.58325893749647,12446.53136511441
36.58878019912642,12441.72453759265
36.59295378579521,12428.077624349386
36.60138725505991,12398.671892188324
36.6095897814163,12333.854212423339
36.6201329986546,12322.972128696429
36.627455137884866,12291.138298843256
36.6344066271367,12285.533548300371
36.63928280291752,12259.44577601885
36.648190929356886,12234.846085273912
36.65242899142443,12222.691992927732
36.65279223125348,12218.03803022788
36.654022787679054,12217.486354294668
36.65539378344325,12212.754314864856
36.65935477210488,12195.995174102525
36.66222581824643,12185.32639345658
36.66708851155669,12166.887722097757
36.67030406923782,12160.838712308994
36.67113331254005,12131.712952912621
36.68196673120135,12120.134902206528
36.688910659590846,12095.288738496189
36.69085626965409,12078.335674440557
36.695729958492535,12067.717648047574
36.69889587040871,12059.60120236534
36.69936948554828,12058.839092122764
36.70474870460142,12035.459342443633
36.706650267716036,12033.022103887522
36.707833536821056,12027.20383482635
36.709296871061596,12015.1917246145
36.71295014652053,12010.926136524135
36.72187028333275,11948.047782052054
36.73071964106699,11940.23560168173
36.734289868744376,11932.37517579959
36.73731671663444,11923.16983402147
36.74397046107191,11901.3907206711
36.74407972463578,11894.228429406156
36.74450989730693,11893.759301919967
36.75125132498274,11867.017585546533
36.75227598171924,11863.06504377237
36.75677593211209,11846.690669917514
36.76015943920854,11843.724801458024
36.760197993611335,11836.071599326864
36.76551590084164,11815.754530996399
36.766894394024106,11786.474282826812
36.77206971866129,11779.513453430436
36.77432939823256,11773.228250757911
36.782347648626676,11760.862172552337
36.7842239491405,11733.633239209148
36.79078522681655,11733.03873100721
36.79269269934977,11691.511483549524
36.80585325433126,11679.245587452537
36.80588071398546,11675.306822234992
36.80809536529499,11669.837864756008
36.816164290619646,11636.905043084595
36.81819817343864,11634.688292583463
36.8223758673023,11612.59680635149
36.82580574680567,11605.559096854202
36.82846407496569,11596.58214033261
36.828680109637425,11596.223214203741
36.829673278415214,11592.777844276716
36.83204100932793,11584.244362232257
36.83263196483226,11579.311836694262
36.83939423682393,11556.63558522498
36.84379048782298,11538.429796919512
36.846334056719265,11525.582527467312
36.84918604073917,11521.167037397867
36.851612860144726,11511.716959322825
36.85510691200979,11496.070522911794
36.86133198785966,11472.73686434001
36.864826299370826,11456.972785418078
36.87356620329332,11431.29025597132
36.877270799294116,11415.261495701478
36.87803485271139,11414.96601854901
36.882415357491425,11396.246591909805
36.883087390978666,11392.25221280387
36.88717544656231,11364.45338402763
36.894997634935045,11352.463413454632
36.90311014582274,11322.28196494551
36.91060169635926,11290.871080904344
36.91104258903266,11276.930304364234
36.91357367486784,11272.817751141809
36.91722478729123,11265.648335115731
36.91888647528773,11259.774143668234
36.91990221302079,11255.913571071582
36.92855186356188,11227.408498802273
36.933180755676105,11210.029806158236
36.93470734865395,11204.341887379795
36.93729630272689,11183.230715189366
36.94374734718128,11163.844868840435
36.94539919508863,11160.695656676984
36.95105195306566,11140.888336689108
36.9517451942621,11137.547417057453
36.95509771054911,11116.161238396582
36.9596802371381,11106.101293967782
36.95973741773847,11101.118404408158
36.961223512694744,11095.752115960593
36.96325244573831,11094.586140170752
36.96832572578963,11077.198167378425
36.97871101909699,11036.247018358537
36.97933652904709,11027.569270213085
36.98137282597485,11027.045278458407
36.98184632438406,11022.164755648411
36.98381516635952,11011.732868086076
36.990808607027915,10989.073267842403
36.99415595233643,10977.914300044253
37.00338793487055,10941.063313423523
37.00794478851547,10921.42662205952
37.00832932970848,10915.530106079512
37.01160976368257,10911.62881578143
37.013348800164096,10899.79825168039
37.017851116468044,10887.78238269772
37.02044508287606,10877.432937364267
37.0250701025896,10855.894688232784
37.026748167198086,10853.395384788051
37.02984918144485,10840.653648233852
37.030019484838164,10838.363069664005
37.0359282896246,10803.787697670825
37.04022816066662,10782.457472238475
37.04947031903619,10764.631965040197
37.05084828470286,10758.908397403853
37.053812016926095,10736.842638617505
37.05916359329587,10725.999673170398
37.06435648667954,10699.893755888026
37.06773170067517,10693.740535915591
37.06867879087202,10689.245581037556
37.07315514631727,10669.667038813177
37.07619738627891,10659.578499054795
37.07678729507678,10656.554711184115
37.07740260674127,10647.247778141162
37.08735705252746,10576.926323798269
37.093078223701674,10573.374715020454
37.10081694888203,10563.213780327216
37.10241784896595,10552.388110961772
37.110932146005794,10518.137445637745
37.115404889439546,10498.992844763969
37.12066146185254,10482.149103848273
37.1244996314349,10461.55172470634
37.126209351257636,10455.3880985494
37.12622402461921,10454.249561153261
37.13854198121555,10403.156119342519
37.14069992880507,10394.449953277737
37.148420940567114,10359.498910022628
37.155746246738595,10331.067317142539
37.15720000094528,10302.704006805396
37.1681475776467,10287.714268739619
37.16897460206461,10273.760693206508
37.17534697347409,10248.460792981525
37.17851048135009,10241.446641402661
37.18120103218807,10239.81826776146
37.189533787127814,10188.110978974097
37.190884460551956,10187.785745757757
37.192494233734166,10183.397799226055
37.195117673721015,10179.718754037074
37.19653738452726,10176.835044864767
37.201337583105826,10157.366253063807
37.20178475328195,10154.81271473328
37.205520498886024,10137.460516091602
37.20643117300483,10136.2963848087
37.20837645732843,10124.700083950844
37.211927174233374,10113.4600295991
37.212323369054126,10111.890126082204
37.21749282206891,10081.818938140657
37.22230325277305,10069.242641987727
37.22405452846511,10063.68335757033
37.225387298510846,10056.688254546929
37.22823043824282,10045.854290349114
37.23227427937745,10029.613039515265
37.2409943736837,9991.388999019855
37.24413360044742,9979.93713827482
37.2475305630517,9965.847508224433
37.25122550269557,9934.424776972792
37.25441223432993,9931.206851567016
37.25657495695353,9912.63779328002
37.26035603424021,9889.895858035849
37.264185714807866,9886.268042070405
37.26899024175344,9871.367110711482
37.2704356788396,9864.028519153533
37.27220624450379,9861.22016389366
37.27248487572969,9858.782065211364
37.27446089537543,9840.918441708456
37.279560282729754,9829.68973449077
37.281106077255345,9820.558302232796
37.28233676649456,9810.755284151026
37.29149149207544,9779.158246148385
37.29752207348918,9752.794310262307
37.29753350773369,9749.885340245695
37.303559299601254,9728.644296734257
37.303817708023466,9726.347788453622
37.3107267358545,9698.288090307165
37.31290488232295,9688.889561643036
37.31860462401792,9646.080723909043
37.329116089561815,9616.153741126926
37.33614623334362,9574.849147492938
37.35331871894552,9513.97167579338
37.3540500794767,9501.595986830303
37.35766644869247,9494.906493961695
37.35892428571798,9485.994503194288
37.35970513550447,9485.48522309505
37.36339857553065,9446.133003417805
37.36891548933574,9445.606665995805
37.373954190644646,9419.84914645106
37.378771397279095,9395.256994300586
37.38785833337444,9361.459802802083
37.39055858336828,9338.480652751166
37.39483249506855,9330.888084921875
37.39796114232506,9316.004018101168
37.3988815893645,9309.857642113746
37.4037901829672,9277.547583718648
37.406778625965146,9254.105236786741
37.41141020771594,9248.881003396014
37.41358132196609,9247.272069819068
37.41629621379081,9232.936420543427
37.41821451041736,9226.400492784447
37.420608393108374,9215.588577120565
37.42118863080488,9204.471104205777
37.42386468471499,9197.965436702594
37.42896800979918,9160.892124499176
37.43344796345624,9157.08490884365
37.4373442777977,9136.627248433451
37.43968678785517,9124.157277147124
37.442807733611374,9114.360992137847
37.4442185607233,9109.035384534354
37.44434567794561,9103.506444005305
37.44994601155469,9081.905605663726
37.45036417603116,9061.31048066678
37.45100033979997,9033.683751572034
37.46016110669477,9032.297093429826
37.46710728250368,9004.101331619826
37.471201329324394,8977.937971992851
37.472738131321,8977.306355984472
37.47430579566343,8970.53075406581
37.47478863003518,8968.436530383904
37.47709455264108,8939.458524850916
37.48083799707418,8930.151888606984
37.485086807575414,8920.105953979331
37.48565564832864,8918.813601689926
37.486464054150716,8884.692246937317
37.49071196915187,8871.681464899186
37.49135100579357,8870.692425544543
37.49423785297271,8852.78746128274
37.49834286632352,8846.145614162695
37.50820564429663,8804.821544686949
37.511603188539496,8792.048671359813
37.52488074995349,8735.14801871838
37.52812447357195,8709.972307161335
37.53315637792742,8682.939717617519
37.53336219036535,8682.500465646322
37.53784608246152,8673.516625021917
37.540188436499164,8661.942358644288
37.540768943947306,8653.812457309308
37.54185921476786,8653.28639249135
37.54826761457933,8622.3695799719
37.54939113142686,8588.577476577466
37.55695509147196,8579.439613623696
37.55752327043514,8578.00290716576
37.56281405577815,8554.159107073476
37.5716405714242,8510.753923060334
37.57992795599664,8467.521247625193
37.59004250714444,8420.60022065971
37.590754612574656,8413.810365929776
37.592423013810404,8406.192930442008
37.59292056416924,8395.512467226663
37.5986119897038,8374.58774753733
37.59928018413364,8352.986789175293
37.599972017845886,8342.752982708747
37.600354480645656,8323.739682053414
37.609795324050545,8310.472395406321
37.61230920421148,8308.506292066513
37.61312320425782,8297.61288043421
37.61877903857575,8279.835210607933
37.62141437308806,8238.256938997281
37.62757979231818,8236.452310825242
37.62962132303305,8226.014824674821
37.63020407667733,8187.331332366064
37.64027312033962,8157.274516762232
37.650049548710975,8105.235779559156
37.660910096486845,8067.245399188261
37.666171159007654,8035.843981474135
37.67103160603133,8014.48515823558
37.676570103855035,7978.156704253125
37.678481502198515,7933.346690706008
37.680540817100436,7930.1336653782755
37.68815099820807,7918.563965790878
37.68835110580035,7878.129518212044
37.700993550907285,7859.902679746181
37.70436057351617,7841.95840487801
37.71485255808389,7781.231400449169
37.71686921878582,7774.362868181065
37.7183031283957,7770.455909914368
37.72830817504597,7709.432741147324
37.73216243777505,7697.4154773449
37.73256049629589,7692.3111505055895
37.73563546171657,7674.715248656642
37.738216089354026,7661.8900199667905
37.749350490839284,7603.425191621504
37.75604148108626,7569.172106347872
37.75982346957093,7538.067467255833
37.76347724057603,7528.744255823743
37.7708176178345,7489.234531040577
37.77805345714234,7445.014016490432
37.780175418533105,7435.214428540257
37.78101600417272,7414.646418852592
37.785460488341414,7408.927261857238
37.78683770760944,7401.158732683906
37.795177429995185,7351.358417593413
37.79862854401442,7294.913817821447
37.809432653769974,7248.204537444261
37.815326374462714,7214.592671888288
37.81696299955243,7201.6349840794755
37.821536159090535,7164.135424202115
37.83022027338361,7157.801526364704
37.838353729363405,7073.0956757450085
37.84592870501305,7067.80717872862
37.846431128364024,7048.7712628139625
37.8503505876645,7040.78355659455
37.850726833676376,7036.293409322943
37.85551137718268,6993.476875536781
37.856214643651334,6972.597877121661
37.8634287656635,6956.177267363689
37.864399344060864,6944.728538747048
37.869197234124826,6903.089493874666
37.87440501411202,6901.7317359345425
37.87634948374005,6890.131425690542
37.879858301791074,6867.495085088725
37.8833087577702,6825.94727234567
37.88602114983755,6816.731060637822
37.89695646507535,6754.237345551515
37.897062626538556,6746.866051270599
37.90466309038709,6710.9333179666555
37.90814192872652,6699.829211883561
37.91121777770086,6678.95837182434
37.91791394886559,6639.338909504526
37.92074378530686,6614.949081439579
37.92903426042626,6568.300139018897
37.93053136674715,6538.991907745189
37.937630213226775,6518.182249382361
37.942157666562025,6485.267693711375
37.94236141288676,6429.147534505454
37.95182981382229,6426.8612380672585
37.952205817492285,6402.001878940226
37.955913589119014,6394.480070000476
37.965355906272066,6335.2227180916725
37.96663766475767,6328.425572097063
37.971072314288165,6304.486878366009
37.9745783887795,6278.423991814442
37.976283974952594,6250.393372426828
37.97871482444421,6203.671062757396
37.99683691785863,6136.5645830644935
38.010646086461556,6047.195491856294
38.02228100952652,5968.964207240938
38.02449447037815,5910.044215551696
38.031761530402825,5873.087214565457
38.034216288832845,5863.48312906028
38.03877773435482,5850.789478911642
38.046513373475705,5793.013500351333
38.05047579877673,5771.675704701951
38.054023135360524,5735.18059310359
38.05746194455674,5711.232866689067
38.0576731743211,5693.224888819049
38.05899084486114,5684.7735799841175
38.06624744821548,5617.971417044671
38.07303545352601,5607.172142904881
38.0765454236588,5568.0630464984315
38.076878536506776,5565.981996506967
38.081553260684885,5552.780464556505
38.086626500896365,5495.944878671304
38.090737155528814,5484.628395425001
38.092805965289,5470.726847982034
38.09363306797257,5425.43549712193
38.100607618781886,5399.066481614054
38.10769427835045,5355.023435492474
38.11486305395188,5302.130150634163
38.11616938312888,5285.475645493778
38.12031984355541,5248.157076688031
38.12375050602089,5198.390150639321
38.13086149513258,5168.460473965476
38.13759292153328,5129.41205709624
38.145822008143085,5047.538235337358
38.14924326853276,5038.045766543612
38.15363637837847,5000.35669277988
38.16623101036757,4897.644089727887
38.16650097326573,4879.9348430570335
38.17125482041095,4859.038045661558
38.1759313301658,4808.721236435505
38.177190438710134,4783.715272249673
38.18013576201864,4771.447071616475
38.183890034475375,4744.900435695188
38.18959314854642,4654.947613767829
38.19081914526045,4625.02577451731
38.19706200459758,4594.927860254035
38.20628239630376,4558.778851682753
38.21035664092706,4524.2908923733385
38.213787971315476,4487.584768565835
38.22216154297761,4414.90877982359
38.22312131029255,4340.474886578903
38.22797572124994,4333.128422732701
38.23208305005338,4298.284160263146
38.236802388091284,4279.906772395747
38.23970478059958,4251.77654749553
38.24107787340117,4232.874693937383
38.24147326917698,4171.517660548689
38.24835224466209,4140.304653225422
38.25106696506575,4115.812602169706
38.27193422381202,3900.1522598951965
38.272168106026776,3828.292860549896
38.283240331548335,3763.0221194166757
38.2893480884698,3697.99767142608
38.297828859361665,3662.418226404334
38.30673469280824,3525.1696885448887
38.31081062778831,3519.7172293707895
38.3117683205041,3509.8690623139555
38.31344453289276,3464.836603591027
38.32327360299468,3381.3884488935846
38.324927211748516,3344.9564264935534
38.32860935154769,3308.6132775294536
38.337435706061626,3209.2826424517966
38.337784062823296,3137.5058762410936
38.339287065197944,3128.439419833921
38.34555305528019,3070.084804347864
38.35089063949032,2998.884712755224
38.35403356664852,2978.0541454185254
38.36816322227203,2774.9508024126694
38.370510541947965,2767.278587310403
38.37102677185508,2754.8816040214047
38.3735277064403,2708.2227166816824
38.37788027475392,2651.3656718022035
38.37927233087131,2615.5834387927202
38.38166168753147,2570.0850917971643
38.384160975856034,2532.565653261224
38.38430321658772,2480.898569813439
38.39576449552894,2374.8885399888063
38.39942086601744,2314.702820433057
38.399450853631976,2297.1637409289838
38.39961819827414,2280.208585579656
38.403240942743345,2248.689836263869
38.40392781798306,2235.495834765465
38.40490096272377,2219.3447070386155
38.40509174253419,2187.9901837477923
38.406460685387074,2187.8412874134065
38.40788279145998,2162.259320445953
38.408259498463416,2158.812666011859
38.408849715538075,2131.2449164245227
38.41113322069268,2105.487775739794
38.4116379640509,2095.1085845298735
38.41238753004295,2083.2591106049954
38.41311632168355,2047.3048972607182
38.41462330725046,2027.9024407919317
38.419102352315406,1946.3615467581367
38.41971436790567,1936.3931447091352
38.42157998877928,1871.937555408276
38.42229677495513,1867.125801602964
38.42294380346347,1834.5422209482974
38.42406737433397,1804.8082254696326
38.42471333727678,1782.7660061248303
38.42599127330081,1776.8454078670934
38.427766985590175,1760.1136550337521
38.42955143330541,1723.6344454475477
38.42959282750114,1719.1600200163218
38.430564137204236,1700.828615789669
38.43061389763418,1695.9585989578634
38.43086896504824,1693.0319782040508
38.43109574799527,1683.3936184750323
38.43158501999553,1677.1185160965554
38.43251356607108,1654.9557817780274
38.43438431815612,1608.6368367483337
38.43460413307605,1603.119330597685
